Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-ST-10002276,Safco Steel Mobile File Cart,Central,Home Office,Minnesota,Storage,0.00%,$42 ,2,$167 
Office Supplies,Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Central,Home Office,Minnesota,Paper,0.00%,$24 ,6,$48 
Office Supplies,Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Central,Home Office,Minnesota,Appliances,0.00%,$496 ,5,"$1,503 "
Office Supplies,Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-PA-10000061,Xerox 205,Central,Home Office,Minnesota,Paper,0.00%,$12 ,4,$26 
Furniture,Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,FUR-FU-10002505,Eldon 100 Class Desk Accessories,Central,Corporate,Illinois,Furnishings,60.00%,($8),9,$12 
Office Supplies,Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Central,Corporate,Illinois,Storage,20.00%,($20),2,$82 
Office Supplies,Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Central,Corporate,Illinois,Storage,20.00%,$4 ,5,$54 
Technology,Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Central,Corporate,Illinois,Phones,20.00%,$57 ,6,$648 
Technology,Houston,United States,SB-20290,Sean Braxton,9/19/2018,US-2018-106992,77036,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Central,Corporate,Texas,Machines,40.00%,($510),3,"$3,060 "
Technology,Houston,United States,SB-20290,Sean Braxton,9/19/2018,US-2018-106992,77036,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Central,Corporate,Texas,Machines,40.00%,($252),7,"$2,520 "
Technology,Brentwood,United States,AH-10210,Alan Hwang,11/10/2019,CA-2019-155040,94513,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,West,Consumer,California,Accessories,0.00%,$35 ,2,$80 
Technology,San Francisco,United States,HA-14920,Helen Andreada,7/30/2019,CA-2019-155334,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,West,Consumer,California,Accessories,0.00%,$92 ,7,$210 
Furniture,San Francisco,United States,HA-14920,Helen Andreada,7/30/2019,CA-2019-155334,94109,FUR-FU-10003274,Regeneration Desk Collection,West,Consumer,California,Furnishings,0.00%,$2 ,3,$5 
Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,7/30/2019,CA-2019-155334,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,West,Consumer,California,Binders,20.00%,$4 ,3,$11 
Office Supplies,Houston,United States,SC-20725,Steven Cartwright,9/26/2019,US-2019-161991,77070,OFF-BI-10004967,Round Ring Binders,Central,Consumer,Texas,Binders,80.00%,($3),5,$2 
Technology,Houston,United States,SC-20725,Steven Cartwright,9/26/2019,US-2019-161991,77070,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Central,Consumer,Texas,Phones,20.00%,$376 ,7,"$1,114 "
Furniture,Los Angeles,United States,JO-15280,Jas O'Carroll,11/2/2019,CA-2019-130890,90004,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",West,Consumer,California,Tables,20.00%,$52 ,5,"$1,039 "
Office Supplies,Portland,United States,TB-21520,Tracy Blumstein,9/26/2019,CA-2019-130883,97206,OFF-PA-10000474,Easy-staple paper,West,Consumer,Oregon,Paper,20.00%,$48 ,5,$142 
Technology,Portland,United States,TB-21520,Tracy Blumstein,9/26/2019,CA-2019-130883,97206,TEC-AC-10001956,Microsoft Arc Touch Mouse,West,Consumer,Oregon,Accessories,20.00%,$48 ,5,$240 
Office Supplies,Portland,United States,TB-21520,Tracy Blumstein,9/26/2019,CA-2019-130883,97206,OFF-PA-10004100,Xerox 216,West,Consumer,Oregon,Paper,20.00%,$11 ,6,$31 
Furniture,Colorado Springs,United States,KL-16555,Kelly Lampkin,12/26/2018,CA-2018-111451,80906,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",West,Corporate,Colorado,Furnishings,20.00%,$79 ,8,$300 
Furniture,Colorado Springs,United States,KL-16555,Kelly Lampkin,12/26/2018,CA-2018-111451,80906,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,West,Corporate,Colorado,Chairs,20.00%,$20 ,3,$230 
Furniture,Colorado Springs,United States,KL-16555,Kelly Lampkin,12/26/2018,CA-2018-111451,80906,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,West,Corporate,Colorado,Furnishings,20.00%,($25),3,$218 
Office Supplies,Colorado Springs,United States,KL-16555,Kelly Lampkin,12/26/2018,CA-2018-111451,80906,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,West,Corporate,Colorado,Binders,70.00%,($63),5,$79 
Office Supplies,Colorado Springs,United States,KL-16555,Kelly Lampkin,12/26/2018,CA-2018-111451,80906,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",West,Corporate,Colorado,Fasteners,20.00%,$9 ,3,$28 
Furniture,New York City,United States,AS-10225,Alan Schoenberger,5/4/2019,CA-2019-144253,10024,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,East,Corporate,New York,Furnishings,0.00%,$13 ,2,$27 
Office Supplies,Taylor,United States,KB-16600,Ken Brennan,12/30/2018,CA-2018-130960,48180,OFF-AR-10003651,Newell 350,Central,Corporate,Michigan,Art,0.00%,$3 ,3,$10 
Office Supplies,Lakewood,United States,CR-12625,Corey Roper,6/1/2018,CA-2018-111003,8701,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",East,Home Office,New Jersey,Binders,0.00%,$21 ,3,$45 
Office Supplies,Lakewood,United States,CR-12625,Corey Roper,6/1/2018,CA-2018-111003,8701,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,East,Home Office,New Jersey,Art,0.00%,$84 ,6,$289 
Furniture,Hackensack,United States,TS-21205,Thomas Seio,9/27/2018,CA-2018-120887,7601,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",East,Corporate,New Jersey,Furnishings,0.00%,$38 ,3,$88 
Technology,Saint Petersburg,United States,AG-10525,Andy Gerbode,8/9/2018,CA-2018-167850,33710,TEC-PH-10002398,AT&T 1070 Corded Phone,South,Corporate,Florida,Phones,20.00%,$22 ,2,$178 
Office Supplies,Saint Petersburg,United States,AG-10525,Andy Gerbode,8/9/2018,CA-2018-167850,33710,OFF-PA-10001937,Xerox 21,South,Corporate,Florida,Paper,20.00%,$5 ,3,$16 
Office Supplies,Philadelphia,United States,SP-20860,Sung Pak,12/28/2018,CA-2018-164259,19143,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",East,Corporate,Pennsylvania,Art,20.00%,$9 ,4,$99 
Furniture,New York City,United States,NM-18445,Nathan Mautz,11/4/2018,CA-2018-164973,10024,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,East,Home Office,New York,Chairs,10.00%,$24 ,1,$136 
Technology,New York City,United States,NM-18445,Nathan Mautz,11/4/2018,CA-2018-164973,10024,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,East,Home Office,New York,Machines,0.00%,"$1,996 ",2,"$3,992 "
Technology,New York City,United States,NM-18445,Nathan Mautz,11/4/2018,CA-2018-164973,10024,TEC-PH-10004093,Panasonic Kx-TS550,East,Home Office,New York,Phones,0.00%,$80 ,6,$276 
Technology,New York City,United States,NM-18445,Nathan Mautz,11/4/2018,CA-2018-164973,10024,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,East,Home Office,New York,Accessories,0.00%,$130 ,4,$360 
Office Supplies,New York City,United States,NM-18445,Nathan Mautz,11/4/2018,CA-2018-164973,10024,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",East,Home Office,New York,Storage,0.00%,$13 ,1,$44 
Office Supplies,Long Beach,United States,FA-14230,Frank Atkinson,9/19/2018,CA-2018-156601,90805,OFF-FA-10000624,OIC Binder Clips,West,Corporate,California,Fasteners,0.00%,$4 ,2,$7 
Office Supplies,Los Angeles,United States,DB-13615,Doug Bickford,9/1/2019,CA-2019-137946,90045,OFF-BI-10001922,Storex Dura Pro Binders,West,Consumer,California,Binders,20.00%,$2 ,1,$5 
Technology,Los Angeles,United States,DB-13615,Doug Bickford,9/1/2019,CA-2019-137946,90045,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,West,Consumer,California,Copiers,20.00%,$336 ,2,$960 
Office Supplies,Los Angeles,United States,DB-13615,Doug Bickford,9/1/2019,CA-2019-137946,90045,OFF-BI-10004140,Avery Non-Stick Binders,West,Consumer,California,Binders,20.00%,$4 ,4,$14 
Office Supplies,San Francisco,United States,AC-10420,Alyssa Crouse,7/12/2018,CA-2018-129924,94122,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,West,Corporate,California,Binders,20.00%,$3 ,2,$8 
Furniture,San Francisco,United States,AC-10420,Alyssa Crouse,7/12/2018,CA-2018-129924,94122,FUR-TA-10004575,Hon 5100 Series Wood Tables,West,Corporate,California,Tables,20.00%,($17),3,$698 
Office Supplies,Layton,United States,KL-16645,Ken Lonsdale,6/22/2019,CA-2019-128167,84041,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",West,Consumer,Utah,Fasteners,0.00%,$2 ,4,$5 
Office Supplies,Philadelphia,United States,JD-15895,Jonathan Doherty,4/13/2018,CA-2018-122336,19140,OFF-AR-10000122,Newell 314,East,Corporate,Pennsylvania,Art,20.00%,$1 ,4,$18 
Office Supplies,Philadelphia,United States,JD-15895,Jonathan Doherty,4/13/2018,CA-2018-122336,19140,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,East,Corporate,Pennsylvania,Binders,70.00%,($408),10,$510 
Office Supplies,Philadelphia,United States,JD-15895,Jonathan Doherty,4/13/2018,CA-2018-122336,19140,OFF-FA-10002780,Staples,East,Corporate,Pennsylvania,Fasteners,20.00%,$10 ,13,$31 
Technology,Philadelphia,United States,JD-15895,Jonathan Doherty,4/13/2018,CA-2018-122336,19140,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",East,Corporate,Pennsylvania,Phones,40.00%,$8 ,12,$72 
Office Supplies,Austin,United States,CS-12130,Chad Sievert,12/20/2019,US-2019-120712,78745,OFF-ST-10000107,Fellowes Super Stor/Drawer,Central,Consumer,Texas,Storage,20.00%,($2),4,$89 
Office Supplies,San Francisco,United States,JD-16060,Julia Dunbar,9/24/2018,CA-2018-123344,94109,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",West,Consumer,California,Storage,0.00%,$8 ,4,$212 
Office Supplies,Tucson,United States,AG-10900,Arthur Gainer,7/23/2018,US-2018-119137,85705,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,West,Consumer,Arizona,Binders,70.00%,($6),5,$8 
Technology,Tucson,United States,AG-10900,Arthur Gainer,7/23/2018,US-2018-119137,85705,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,West,Consumer,Arizona,Accessories,20.00%,$179 ,8,"$1,024 "
Office Supplies,Tucson,United States,AG-10900,Arthur Gainer,7/23/2018,US-2018-119137,85705,OFF-AR-10000658,Newell 324,West,Consumer,Arizona,Art,20.00%,$1 ,1,$9 
Technology,Tucson,United States,AG-10900,Arthur Gainer,7/23/2018,US-2018-119137,85705,TEC-AC-10002076,Microsoft Natural Keyboard Elite,West,Consumer,Arizona,Accessories,20.00%,($30),10,$479 
Office Supplies,Houston,United States,RA-19915,Russell Applegate,4/28/2019,CA-2019-130792,77095,OFF-AP-10000696,Holmes Odor Grabber,Central,Consumer,Texas,Appliances,80.00%,($20),3,$9 
Office Supplies,Houston,United States,RA-19915,Russell Applegate,4/28/2019,CA-2019-130792,77095,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Central,Consumer,Texas,Storage,20.00%,$3 ,3,$24 
Office Supplies,Houston,United States,RA-19915,Russell Applegate,4/28/2019,CA-2019-130792,77095,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Central,Consumer,Texas,Binders,80.00%,($19),4,$12 
Technology,Taylor,United States,LA-16780,Laura Armstrong,6/26/2019,CA-2019-125395,48180,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Central,Corporate,Michigan,Accessories,0.00%,$9 ,2,$42 
Furniture,Pembroke Pines,United States,DO-13435,Denny Ordway,11/27/2019,US-2019-168935,33024,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",South,Consumer,Florida,Tables,45.00%,($157),3,$375 
Technology,Pembroke Pines,United States,DO-13435,Denny Ordway,11/27/2019,US-2019-168935,33024,TEC-AC-10002335,Logitech Media Keyboard K200,South,Consumer,Florida,Accessories,20.00%,($1),3,$84 
Technology,Philadelphia,United States,DK-13225,Dean Katz,12/3/2019,CA-2019-122756,19140,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,East,Corporate,Pennsylvania,Machines,70.00%,($338),4,$482 
Furniture,Philadelphia,United States,DK-13225,Dean Katz,12/3/2019,CA-2019-122756,19140,FUR-FU-10001935,3M Hangers With Command Adhesive,East,Corporate,Pennsylvania,Furnishings,20.00%,$1 ,1,$3 
Office Supplies,Cincinnati,United States,NG-18430,Nathan Gelder,11/24/2018,CA-2018-115973,45231,OFF-AR-10004757,Crayola Colored Pencils,East,Consumer,Ohio,Art,20.00%,$0 ,1,$3 
Technology,Des Moines,United States,JG-15115,Jack Garza,9/21/2018,US-2018-135972,98198,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,West,Consumer,Washington,Phones,20.00%,$28 ,2,$246 
Technology,Des Moines,United States,JG-15115,Jack Garza,9/21/2018,US-2018-135972,98198,TEC-CO-10002313,Canon PC1080F Personal Copier,West,Consumer,Washington,Copiers,0.00%,$702 ,3,"$1,800 "
Office Supplies,Peoria,United States,BP-11095,Bart Pistole,6/7/2018,US-2018-134971,61604,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Central,Corporate,Illinois,Binders,80.00%,($21),3,$12 
Office Supplies,Jackson,United States,HP-14815,Harold Pawlan,10/31/2019,CA-2019-122259,49201,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Central,Home Office,Michigan,Supplies,0.00%,$21 ,4,$70 
Office Supplies,Miami,United States,LF-17185,Luke Foster,12/24/2018,CA-2018-113166,33180,OFF-PA-10001947,Xerox 1974,South,Consumer,Florida,Paper,20.00%,$3 ,2,$10 
Office Supplies,Wilmington,United States,SP-20650,Stephanie Phelps,4/16/2018,CA-2018-155208,28403,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",South,Corporate,North Carolina,Art,20.00%,$10 ,6,$39 
Technology,Louisville,United States,JE-15745,Joel Eaton,6/22/2018,CA-2018-142048,80027,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,West,Consumer,Colorado,Accessories,20.00%,$57 ,6,$197 
Technology,New Rochelle,United States,SD-20485,Shirley Daniels,9/12/2018,CA-2018-101476,10801,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",East,Home Office,New York,Machines,0.00%,$30 ,1,$70 
Office Supplies,Jacksonville,United States,MK-18160,Mike Kennedy,12/19/2018,US-2018-150574,32216,OFF-BI-10000773,Insertable Tab Post Binder Dividers,South,Consumer,Florida,Binders,70.00%,($4),2,$5 
Technology,Jacksonville,United States,MK-18160,Mike Kennedy,12/19/2018,US-2018-150574,32216,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,South,Consumer,Florida,Accessories,20.00%,($19),5,$248 
Furniture,Concord,United States,SC-20095,Sanjit Chand,2/12/2018,US-2018-110674,94521,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",West,Consumer,California,Chairs,20.00%,($24),2,$130 
Office Supplies,Seattle,United States,JH-15985,Joseph Holt,12/15/2019,CA-2019-109638,98115,OFF-AP-10002472,3M Office Air Cleaner,West,Consumer,Washington,Appliances,0.00%,$36 ,4,$104 
Technology,Seattle,United States,JH-15985,Joseph Holt,12/15/2019,CA-2019-109638,98115,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,West,Consumer,Washington,Accessories,0.00%,$378 ,9,$900 
Office Supplies,Seattle,United States,JH-15985,Joseph Holt,12/15/2019,CA-2019-109638,98115,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,West,Consumer,Washington,Binders,20.00%,$19 ,3,$51 
Furniture,Park Ridge,United States,JS-15940,Joni Sundaresam,1/17/2019,US-2019-101399,60068,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Central,Home Office,Illinois,Furnishings,60.00%,($312),7,$255 
Office Supplies,Lindenhurst,United States,MH-17785,Maya Herman,12/20/2019,CA-2019-154144,11757,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",East,Corporate,New York,Paper,0.00%,$27 ,1,$55 
Office Supplies,San Francisco,United States,JP-15520,Jeremy Pistek,11/9/2018,CA-2018-144666,94110,OFF-ST-10002743,SAFCO Boltless Steel Shelving,West,Consumer,California,Storage,0.00%,$3 ,3,$341 
Furniture,San Francisco,United States,JP-15520,Jeremy Pistek,11/9/2018,CA-2018-144666,94110,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",West,Consumer,California,Bookcases,15.00%,$10 ,2,$223 
Technology,San Francisco,United States,JP-15520,Jeremy Pistek,11/9/2018,CA-2018-144666,94110,TEC-PH-10002680,Samsung Galaxy Note 3,West,Consumer,California,Phones,20.00%,$88 ,4,$704 
Office Supplies,San Francisco,United States,JP-15520,Jeremy Pistek,11/9/2018,CA-2018-144666,94110,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",West,Consumer,California,Storage,0.00%,$25 ,6,$93 
Office Supplies,San Francisco,United States,JP-15520,Jeremy Pistek,11/9/2018,CA-2018-144666,94110,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",West,Consumer,California,Paper,0.00%,$29 ,7,$63 
Office Supplies,San Francisco,United States,JP-15520,Jeremy Pistek,11/9/2018,CA-2018-144666,94110,OFF-PA-10003465,Xerox 1912,West,Consumer,California,Paper,0.00%,$46 ,5,$95 
Technology,San Diego,United States,XP-21865,Xylona Preis,10/6/2018,CA-2018-134677,92024,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,West,Consumer,California,Accessories,0.00%,$2 ,3,$9 
Office Supplies,New York City,United States,EM-14065,Erin Mull,7/22/2018,CA-2018-127691,10024,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",East,Consumer,New York,Art,0.00%,$2 ,2,$6 
Technology,New York City,United States,EM-14065,Erin Mull,7/22/2018,CA-2018-127691,10024,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,East,Consumer,New York,Accessories,0.00%,$58 ,2,$160 
Technology,Chicago,United States,SA-20830,Sue Ann Reed,10/29/2018,CA-2018-154627,60610,TEC-PH-10001363,Apple iPhone 5S,Central,Consumer,Illinois,Phones,20.00%,$342 ,6,"$2,736 "
Technology,Huntsville,United States,CW-11905,Carl Weiss,6/9/2018,CA-2018-133753,77340,TEC-PH-10000376,Square Credit Card Reader,Central,Home Office,Texas,Phones,20.00%,$1 ,1,$8 
Technology,Huntsville,United States,CW-11905,Carl Weiss,6/9/2018,CA-2018-133753,77340,TEC-AC-10000303,Logitech M510 Wireless Mouse,Central,Home Office,Texas,Accessories,20.00%,$10 ,2,$64 
Office Supplies,Huntsville,United States,CW-11905,Carl Weiss,6/9/2018,CA-2018-133753,77340,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Central,Home Office,Texas,Art,20.00%,$6 ,2,$70 
Office Supplies,Rochester,United States,AJ-10960,Astrea Jones,9/14/2018,CA-2018-113362,14609,OFF-ST-10001809,Fellowes Officeware Wire Shelving,East,Consumer,New York,Storage,0.00%,$9 ,5,$449 
Office Supplies,Rochester,United States,AJ-10960,Astrea Jones,9/14/2018,CA-2018-113362,14609,OFF-EN-10003845,Colored Envelopes,East,Consumer,New York,Envelopes,0.00%,$5 ,3,$11 
Office Supplies,Fayetteville,United States,MD-17350,Maribeth Dona,12/27/2019,CA-2019-134782,72701,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",South,Consumer,Arkansas,Envelopes,0.00%,$52 ,2,$105 
Office Supplies,Atlanta,United States,CM-12385,Christopher Martinez,3/16/2019,CA-2019-145352,30318,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,South,Consumer,Georgia,Art,0.00%,$1 ,1,$3 
Office Supplies,Atlanta,United States,CM-12385,Christopher Martinez,3/16/2019,CA-2019-145352,30318,OFF-AR-10003856,Newell 344,South,Consumer,Georgia,Art,0.00%,$2 ,3,$8 
Office Supplies,Atlanta,United States,CM-12385,Christopher Martinez,3/16/2019,CA-2019-145352,30318,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,South,Consumer,Georgia,Storage,0.00%,$12 ,3,$47 
Office Supplies,Atlanta,United States,CM-12385,Christopher Martinez,3/16/2019,CA-2019-145352,30318,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,South,Consumer,Georgia,Binders,0.00%,"$3,177 ",5,"$6,355 "
